organism,subset,anesthetic,dose_uM,seed,quiescent_fraction,command_rate_hz,network_rate_hz
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,219,0.0,22.158854166666668,6.937777777777778
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,331,0.0,21.546875,6.72
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,137,0.9791666666666666,1.0651041666666667,0.39458333333333334
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,219,0.8958333333333334,1.4713541666666667,0.4701388888888889
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,331,0.9583333333333334,1.484375,0.4563888888888889
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,443,1.0,0.90625,0.38958333333333334
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,443,0.0,22.346354166666668,6.963611111111111
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,42,0.0,18.872395833333332,5.807777777777778
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,137,0.0,17.953125,5.591944444444445
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,219,0.0,19.4140625,5.987361111111111
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,137,0.9791666666666666,0.9557291666666666,0.36041666666666666
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,219,0.9166666666666666,1.234375,0.41208333333333336
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,331,0.9375,1.3046875,0.41041666666666665
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,443,1.0,0.7161458333333334,0.345
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,42,0.0,21.640625,6.7068055555555555
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,137,0.0,20.6171875,6.510138888888889
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,219,0.0,21.8984375,6.8372222222222225
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,331,0.0,21.46875,6.682916666666666
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,331,0.0,18.578125,5.732777777777778
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,443,0.0,19.510416666666668,5.975416666666667
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,42,0.0,12.252604166666666,3.6081944444444445
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,137,0.0,11.247395833333334,3.368333333333333
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,219,0.0,12.479166666666666,3.69125
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,331,0.0,12.028645833333334,3.5859722222222223
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,443,0.0,12.2578125,3.6172222222222223
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,42,0.0,7.713541666666667,2.180277777777778
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,137,0.041666666666666664,7.359375,2.105277777777778
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,219,0.020833333333333332,7.513020833333333,2.1663888888888887
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,331,0.020833333333333332,7.747395833333333,2.1956944444444444
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,443,0.041666666666666664,7.421875,2.1329166666666666
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,42,0.0625,5.5703125,1.5475
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,137,0.125,5.2734375,1.4938888888888888
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,219,0.08333333333333333,5.841145833333333,1.6397222222222223
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,331,0.08333333333333333,5.658854166666667,1.5697222222222222
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,219,0.75,2.0729166666666665,0.6175
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,331,0.8333333333333334,2.0833333333333335,0.6059722222222222
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,443,0.9166666666666666,1.3880208333333333,0.5102777777777778
worm,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,42,0.9791666666666666,1.0234375,0.3827777777777778
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,443,0.0,22.283854166666668,6.929027777777778
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,42,0.0,17.994791666666668,5.510416666666667
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,137,0.0,17.15625,5.312083333333334
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,219,0.0,18.520833333333332,5.708194444444445
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,331,0.0,17.59375,5.416388888888889
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,443,0.0,18.252604166666668,5.587916666666667
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,42,0.0,10.536458333333334,3.1056944444444445
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,137,0.0,9.791666666666666,2.913611111111111
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,443,0.4375,3.6328125,1.052361111111111
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,42,0.6666666666666666,2.296875,0.6427777777777778
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,137,0.75,2.0677083333333335,0.6119444444444444
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,219,0.7083333333333334,2.3567708333333335,0.6748611111111111
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,331,0.6666666666666666,2.5130208333333335,0.6925
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,443,0.8541666666666666,1.5703125,0.5391666666666667
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,42,0.9791666666666666,1.1640625,0.3815277777777778
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,137,0.9583333333333334,1.0651041666666667,0.35347222222222224
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,100.0,219,0.0,11.4921875,3.3627777777777776
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,100.0,331,0.0,10.947916666666666,3.235
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,100.0,443,0.0,11.171875,3.294027777777778
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,200.0,42,0.041666666666666664,6.5078125,1.8358333333333334
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,219,0.0,10.848958333333334,3.181111111111111
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,331,0.0,10.533854166666666,3.1079166666666667
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,443,0.0,10.822916666666666,3.169583333333333
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,42,0.0625,6.065104166666667,1.7054166666666666
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,42,0.25,4.197916666666667,1.152638888888889
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,137,0.375,3.7578125,1.0680555555555555
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,219,0.25,4.359375,1.2156944444444444
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,331,0.16666666666666666,4.411458333333333,1.1954166666666666
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,200.0,137,0.0625,6.2109375,1.7575
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,200.0,219,0.0625,6.6328125,1.87875
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,200.0,331,0.041666666666666664,6.567708333333333,1.8481944444444445
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,200.0,443,0.08333333333333333,5.966145833333333,1.7255555555555555
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,137,0.08333333333333333,5.731770833333333,1.6306944444444444
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,219,0.041666666666666664,6.434895833333333,1.8052777777777778
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,331,0.0625,6.044270833333333,1.7015277777777778
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,443,0.16666666666666666,5.4375,1.5890277777777777
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,219,0.9166666666666666,1.2864583333333333,0.3954166666666667
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,331,0.9166666666666666,1.359375,0.40152777777777776
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,443,0.9791666666666666,0.8151041666666666,0.3375
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,42,0.9791666666666666,0.6119791666666666,0.2411111111111111
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,137,1.0,0.6223958333333334,0.23555555555555555
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,219,1.0,0.7213541666666666,0.2569444444444444
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,331,1.0,0.828125,0.2718055555555556
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,443,1.0,0.3541666666666667,0.21625
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,10.0,42,0.0,21.768229166666668,6.7425
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,10.0,137,0.0,20.713541666666668,6.539583333333334
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,10.0,219,0.0,21.908854166666668,6.843472222222222
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,10.0,331,0.0,21.6015625,6.726111111111111
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,30.0,331,0.0,17.861979166666668,5.494027777777778
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,30.0,443,0.0,18.484375,5.666388888888889
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,100.0,42,0.0,10.888020833333334,3.20375
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,100.0,137,0.0,10.265625,3.051111111111111
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,10.0,443,0.0,22.1484375,6.898194444444444
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,30.0,42,0.0,18.1484375,5.5725
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,30.0,137,0.0,17.1640625,5.3318055555555555
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,30.0,219,0.0,18.5,5.708194444444445
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,290.0,42,0.1875,4.638020833333333,1.2597222222222222
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,290.0,137,0.3333333333333333,4.044270833333333,1.1516666666666666
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,290.0,219,0.22916666666666666,4.703125,1.3079166666666666
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,290.0,331,0.10416666666666667,4.796875,1.3016666666666667
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,290.0,443,0.375,3.859375,1.1216666666666666
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,500.0,42,0.6041666666666666,2.546875,0.7101388888888889
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,500.0,137,0.6458333333333334,2.2682291666666665,0.6723611111111111
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,500.0,219,0.625,2.6588541666666665,0.7544444444444445
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,1000.0,219,0.8333333333333334,1.4348958333333333,0.44472222222222224
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,1000.0,331,0.8958333333333334,1.5208333333333333,0.44708333333333333
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,1000.0,443,0.9791666666666666,0.9322916666666666,0.37527777777777777
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,3000.0,42,0.9791666666666666,0.6692708333333334,0.27152777777777776
